id	item_group_id	title	description	price	sale_price	image_link	additional_image_link	link	availability	product_type	google_product_category	condition	mpn	brand	color	size	gender	age_group	custom_label_2	parent_sku	vip_price	sales_count_conversions_10_days	sales_count_10_days	half_price	aged_saleprice	imagecrawler_http	release_date	inventory_count	inventory2	sales_count_conversions_1_day	additional_image_link_2	additional_image_link_3	additional_image_link_4	low_stock	product_sku
DY2148309-3852-77030	14685091	"Plus Size Twist Front Jumpsuit"		$59.95	$14.99	https://static3.sd-assets.com/assets/images/001/315/385/PLUS-SIZE-TWIST-FRONT-JUMPSUIT-DY2148309-3852_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/315/385/PLUS-SIZE-TWIST-FRONT-JUMPSUIT-DY2148309-3852_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-TWIST-FRONT-JUMPSUIT-DY2148309-3852	"in stock"	"Fashion > Clothing > Jumpsuits & Rompers > Jumpsuit"	5250	new	DY2148309-3852-77030	ShoeDazzle	Caviar	3X	female		"Plus Size Twist Front Jumpsuit"	DY2148309-3852	$59.95	3	5	$29.98	$23.98		05/30/2023	7	7	0	https://static3.sd-assets.com/assets/images/001/315/400/PLUS-SIZE-TWIST-FRONT-JUMPSUIT-DY2148309-3852_E_ModelPLUS-original.jpg			"LOW IN STOCK"	DY2148309-3852
AS2356224-0687-99250	14685262	"Sports Pocket Onesie"		$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/308/880/SPORTS-POCKET-ONESIE-AS2356224-0687_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/308/880/SPORTS-POCKET-ONESIE-AS2356224-0687_B_BACK-original.jpg	https://www.shoedazzle.com/products/SPORTS-POCKET-ONESIE-AS2356224-0687	"out of stock"	"Fashion > Clothing > Jumpsuits & Rompers > Jumpsuit"	5250	new	AS2356224-0687-99250	ShoeDazzle	Caviar	XXL	female		"Sports Pocket Onesie"	AS2356224-0687	$39.95	3	9	$19.98	$15.98		07/12/2023	9	0	0	https://static3.sd-assets.com/assets/images/001/308/970/SPORTS-POCKET-ONESIE-AS2356224-0687_E_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/308/780/SPORTS-POCKET-ONESIE-AS2356224-0687_E_MODEL-original.jpg	https://static3.sd-assets.com/assets/images/001/309/030/SPORTS-POCKET-ONESIE-AS2356224-0687_A_FRONT-HERO-original.jpg	"LOW IN STOCK"	AS2356224-0687
DE2147359-9125-77030	14729473	"Plus Size City Blazer"		$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/320/850/Plus-Size-City-Blazer-DE2147359-9125_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/320/850/Plus-Size-City-Blazer-DE2147359-9125_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/Plus-Size-City-Blazer-DE2147359-9125	"in stock"	"Fashion > Clothing > Jackets & Coats > Blazer"	5598	new	DE2147359-9125-77030	ShoeDazzle	"Pale Banana"	3X	female		"Plus Size City Blazer"	DE2147359-9125	$49.95	3	8	$24.98	$19.98		05/28/2023	24	1	0				"LOW IN STOCK"	DE2147359-9125
CN2356507-2924-99250	16546396	"Soft Longline Cardigan With Slit"	"Pair it with the Soft Sweater Tank as a set."	$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/358/611/Soft-Longline-Cardigan-With-Slit-CN2356507-2924_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/358/611/Soft-Longline-Cardigan-With-Slit-CN2356507-2924_B_Back-original.jpg	https://www.shoedazzle.com/products/Soft-Longline-Cardigan-With-Slit-CN2356507-2924	"out of stock"	"Fashion > Clothing > Sweaters > Cardigan"	203	new	CN2356507-2924-99250	ShoeDazzle	"Oatmeal Heather"	XXL	female		"Soft Longline Cardigan With Slit"	CN2356507-2924	$39.95	3	67	$19.98	$15.98		07/27/2023	114	0	1	https://static3.sd-assets.com/assets/images/001/358/941/Soft-Longline-Cardigan-With-Slit-CN2356507-2924_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/359/096/Soft-Longline-Cardigan-With-Slit-CN2356507-2924_C_Content1-original.jpg		"LOW IN STOCK"	CN2356507-2924
DE2356513-8242-99250	16546466	"Tweed Shacket"		$64.95	$16.24	https://static3.sd-assets.com/assets/images/001/358/551/Tweed-Shacket-DE2356513-8242_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/358/551/Tweed-Shacket-DE2356513-8242_B_Back-original.jpg	https://www.shoedazzle.com/products/Tweed-Shacket-DE2356513-8242	"in stock"	"Fashion > Clothing > Jackets & Coats > Coat"	5598	new	DE2356513-8242-99250	ShoeDazzle	"Black Caviar/Marshmallow White"	XXL	female		"Tweed Shacket"	DE2356513-8242	$64.95	3	13	$32.48	$25.98		08/16/2023	436	39	0	https://static3.sd-assets.com/assets/images/001/358/436/Tweed-Shacket-DE2356513-8242_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/358/301/Tweed-Shacket-DE2356513-8242_C_Content1-original.jpg			DE2356513-8242
PO2356500-1219-44060	16686086	"Turtleneck Sweater Vest"		$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/359/481/Turtleneck-Sweater-Vest-PO2356500-1219_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/359/481/Turtleneck-Sweater-Vest-PO2356500-1219_B_Back-original.jpg	https://www.shoedazzle.com/products/Turtleneck-Sweater-Vest-PO2356500-1219	"in stock"	"Fashion > Clothing > Sweaters > Pullover"	203	new	PO2356500-1219-44060	ShoeDazzle	Marshmallow	XXL	female		"Turtleneck Sweater Vest"	PO2356500-1219	$44.95	3	27	$22.48	$17.98		07/27/2023	196	21	0	https://static3.sd-assets.com/assets/images/001/359/651/Turtleneck-Sweater-Vest-PO2356500-1219_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/366/396/Turtleneck-Sweater-Vest-PO2356500-1219_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/366/331/Turtleneck-Sweater-Vest-PO2356500-1219_E_CONTENT3-original.jpg	"LOW IN STOCK"	PO2356500-1219
CL2149859-8011-44060	16686841	"Cami Slip Midi Dress"		$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/364/176/Cami-Slip-Midi-Dress-CL2149859-8011_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/364/176/Cami-Slip-Midi-Dress-CL2149859-8011_B_Back-original.jpg	https://www.shoedazzle.com/products/Cami-Slip-Midi-Dress-CL2149859-8011	"in stock"	"Fashion > Clothing > Dresses > Wrap"	2271	new	CL2149859-8011-44060	ShoeDazzle	Picante	XXL	female		"Cami Slip Midi Dress"	CL2149859-8011	$42.95	3	31	$21.48	$17.18		07/28/2023	190	22	0	https://static3.sd-assets.com/assets/images/001/363/796/Cami-Slip-Midi-Dress-CL2149859-8011_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/364/236/Cami-Slip-Midi-Dress-CL2149859-8011_C_Content1-original.jpg		"LOW IN STOCK"	CL2149859-8011
SO2251161-0687-44060	16687016	"High Waist Flared Short"		$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/364/351/High-Waist-Flared-Short-SO2251161-0687_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/364/351/High-Waist-Flared-Short-SO2251161-0687_B_Back-original.jpg	https://www.shoedazzle.com/products/High-Waist-Flared-Short-SO2251161-0687	"in stock"	"Fashion > Clothing > Shorts > Dress"	207	new	SO2251161-0687-44060	ShoeDazzle	Caviar	XXL	female		"High Waist Flared Short"	SO2251161-0687	$39.95	3	30	$19.98	$15.98		07/28/2023	149	40	0	https://static3.sd-assets.com/assets/images/001/363/826/High-Waist-Flared-Short-SO2251161-0687_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/364/241/High-Waist-Flared-Short-SO2251161-0687_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/366/151/High-Waist-Flared-Short-SO2251161-0687_E_CONTENT2-original.jpg	"LOW IN STOCK"	SO2251161-0687
DY2042634-7610-33040	10212517	"HALTER TOP AND PANT SET"	"A halter top and pants two-piece set."	$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/251/310/HALTER-TOP-AND-PANT-SET-DY2042634-7610_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/251/310/HALTER-TOP-AND-PANT-SET-DY2042634-7610_B_BACK-original.jpg	https://www.shoedazzle.com/products/HALTER-TOP-AND-PANT-SET-DY2042634-7610	"out of stock"	"Fashion > Clothing > Sets"		new	DY2042634-7610-33040	ShoeDazzle	FUCHSIA	L	female		"HALTER TOP AND PANT SET"	DY2042634-7610	$49.95	2	2	$24.98	$19.98		06/01/2020	0	0	0	https://static3.sd-assets.com/assets/images/001/251/353/HALTER-TOP-AND-PANT-SET-DY2042634-7610_E_MODEL-original.jpg			"LOW IN STOCK"	DY2042634-7610
SI2147636-1975-98070	12945655	"PLUS SIZE WRAP STYLE VERSATILE SKIRT"	"A versatile skirt with a wrap front and tie waist detail."	$42.95	$10.74	https://static3.sd-assets.com/assets/images/001/283/710/PLUS-SIZE-WRAP-STYLE-VERSATILE-SKIRT-SI2147636-1975_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/283/710/PLUS-SIZE-WRAP-STYLE-VERSATILE-SKIRT-SI2147636-1975_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-WRAP-STYLE-VERSATILE-SKIRT-SI2147636-1975	"out of stock"	"Fashion > Clothing > Sets"		new	SI2147636-1975-98070	ShoeDazzle	"PATTERN PRINT"	3X	female		"PLUS SIZE WRAP STYLE VERSATILE SKIRT"	SI2147636-1975	$42.95	2	4	$21.48	$17.18		03/03/2022	0	0	0				"LOW IN STOCK"	SI2147636-1975
DE2149080-6262-98070	13400683	"PLUS SIZE CITY BLAZER"	"A city blazer jacket featuring two side flap pockets and a front button closure."	$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/286/992/PLUS-SIZE-CITY-BLAZER-DE2149080-6262_B_BACKPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/286/992/PLUS-SIZE-CITY-BLAZER-DE2149080-6262_B_BACKPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-CITY-BLAZER-DE2149080-6262	"out of stock"	"Fashion > Clothing > Jackets & Coats > Blazer"	5598	new	DE2149080-6262-98070	ShoeDazzle	Orange	3X	female		"PLUS SIZE CITY BLAZER"	DE2149080-6262	$49.95	2	2	$24.98	$19.98		06/30/2022	0	0	0				"LOW IN STOCK"	DE2149080-6262
PT1824992-0687-77030	14116450	"Plus Size Basic Leggings"		$14.95	$3.74	https://static3.sd-assets.com/assets/images/001/294/981/PLUS-Size-Basic-Leggings-PT1824992-0687_B_backPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/294/981/PLUS-Size-Basic-Leggings-PT1824992-0687_B_backPLUS-original.jpg	https://www.shoedazzle.com/products/Plus-Size-Basic-Leggings-PT1824992-0687	"in stock"	"Fashion > Clothing > Pants > Legging"	204	new	PT1824992-0687-77030	ShoeDazzle	CAVIAR	3X	female		"Plus Size Basic Leggings"	PT1824992-0687	$14.95	2	7	$7.48	$5.98		07/28/2023	352	116	0	https://static3.sd-assets.com/assets/images/001/294/977/Plus-Size-Basic-Leggings-PT1824992-0687_A_FRONT-HEROPLUS-original.jpg				PT1824992-0687
SX2354744-6398-99110	14221198	"LAUREN HIGH-WAISTED CURVY TUMMY TAMER"		$39.95	$9.99	https://static3.sd-assets.com/assets/images/001/296/948/HIGH-WAISTED-CURVY-TUMMY-TAMER-SX2354744-6398_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/296/948/HIGH-WAISTED-CURVY-TUMMY-TAMER-SX2354744-6398_B_Back-original.jpg	https://www.shoedazzle.com/products/LAUREN-HIGH-WAISTED-CURVY-TUMMY-TAMER-SX2354744-6398	"out of stock"	"Fashion > Clothing > Denim > Shaping"	204	new	SX2354744-6398-99110	ShoeDazzle	JETT	34	female		"LAUREN HIGH-WAISTED CURVY TUMMY TAMER"	SX2354744-6398	$39.95	2	9	$19.98	$15.98		07/27/2023	292	0	0	https://static3.sd-assets.com/assets/images/001/296/949/HIGH-WAISTED-CURVY-TUMMY-TAMER-SX2354744-6398_E_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/296/946/HIGH-WAISTED-CURVY-TUMMY-TAMER-SX2354744-6398_E_Model-original.jpg			SX2354744-6398
AL2354739-0687-99240	14221708	"BACK POCKET LEGGING"		$32.95	$8.24	https://static3.sd-assets.com/assets/images/001/296/661/BACK-POCKET-LEGGING-AL2354739-0687_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/296/661/BACK-POCKET-LEGGING-AL2354739-0687_B_Back-original.jpg	https://www.shoedazzle.com/products/BACK-POCKET-LEGGING-AL2354739-0687	"out of stock"	"Fashion > Clothing > Activewear > Leggings"		new	AL2354739-0687-99240	ShoeDazzle	Black	XL	female		"BACK POCKET LEGGING"	AL2354739-0687	$32.95	2	5	$16.48	$13.18		04/27/2023	85	0	0	https://static3.sd-assets.com/assets/images/001/296/657/BACK-POCKET-LEGGING-AL2354739-0687_C_Content1-original.jpg			"LOW IN STOCK"	AL2354739-0687
PT2354836-3241-99250	14351395	"BELTED CARGO PANT"		$46.95	$11.74	https://static3.sd-assets.com/assets/images/001/298/133/BELTED-CARGO-PANT-PT2354836-3241_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/298/133/BELTED-CARGO-PANT-PT2354836-3241_C_Content1-original.jpg	https://www.shoedazzle.com/products/BELTED-CARGO-PANT-PT2354836-3241	"in stock"	"Fashion > Clothing > Pants > Cargo"		new	PT2354836-3241-99250	ShoeDazzle	SEMOLINA	XXL	female		"BELTED CARGO PANT"	PT2354836-3241	$46.95	2	9	$23.48	$18.78		02/28/2023	245	8	0	https://static3.sd-assets.com/assets/images/001/298/137/BELTED-CARGO-PANT-PT2354836-3241_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/298/012/BELTED-CARGO-PANT-PT2354836-3241_C_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/298/135/BELTED-CARGO-PANT-PT2354836-3241_E_Model-original.jpg	"LOW IN STOCK"	PT2354836-3241
DY2149065-1219-98070	14455219	"PLUS SIZE POPLIN WRAP DRESS"		$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/303/695/PLUS-SIZE-POPLIN-WRAP-DRESS-DY2149065-1219_A_Front-heroPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/303/695/PLUS-SIZE-POPLIN-WRAP-DRESS-DY2149065-1219_A_Front-heroPLUS-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-POPLIN-WRAP-DRESS-DY2149065-1219	"in stock"	"Fashion > Clothing > Dresses > Wrap"	2271	new	DY2149065-1219-98070	ShoeDazzle	MARSHMALLOW	3X	female		"PLUS SIZE POPLIN WRAP DRESS"	DY2149065-1219	$49.95	2	7	$24.98	$19.98		04/11/2023	128	94	2	https://static3.sd-assets.com/assets/images/001/299/192/PLUS-SIZE-POPLIN-WRAP-DRESS-DY2149065-1219_E_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/299/191/PLUS-SIZE-POPLIN-WRAP-DRESS-DY2149065-1219_E_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/303/700/PLUS-SIZE-POPLIN-WRAP-DRESS-DY2149065-1219_BackPLUS-original.jpg	"LOW IN STOCK"	DY2149065-1219
AB2355497-3843-99250	14575579	"HOT BIKER SHORT WITH POCKETS"		$24.95	$6.24	https://static3.sd-assets.com/assets/images/001/305/000/HOT-BIKER-SHORT-WITH-POCKETS-AB2355497-3843_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/305/000/HOT-BIKER-SHORT-WITH-POCKETS-AB2355497-3843_B_Back-original.jpg	https://www.shoedazzle.com/products/HOT-BIKER-SHORT-WITH-POCKETS-AB2355497-3843	"in stock"	"Fashion > Clothing > Shorts > Biker"		new	AB2355497-3843-99250	ShoeDazzle	CAVIAR	XXL	female		"HOT BIKER SHORT WITH POCKETS"	AB2355497-3843	$24.95	2	7	$12.48	$9.98		07/12/2023	185	10	0	https://static3.sd-assets.com/assets/images/001/304/995/HOT-BIKER-SHORT-WITH-POCKETS-AB2355497-3843_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/305/025/HOT-BIKER-SHORT-WITH-POCKETS-AB2355497-3843_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/305/010/HOT-BIKER-SHORT-WITH-POCKETS-AB2355497-3843_C_Content1-original.jpg	"LOW IN STOCK"	AB2355497-3843
KT2147854-0687-98070	14575972	"PLUS SIZE SQUARE NECK SLEEVELESS BODYSUIT"		$22.95	$5.74	https://static3.sd-assets.com/assets/images/001/312/160/PLUS-SIZE-SQUARE-NECK-SLEEVELESS-BODYSUIT-KT2147854-0687_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/312/160/PLUS-SIZE-SQUARE-NECK-SLEEVELESS-BODYSUIT-KT2147854-0687_B_Back-original.jpg	https://www.shoedazzle.com/products/PLUS-SIZE-SQUARE-NECK-SLEEVELESS-BODYSUIT-KT2147854-0687	"in stock"	"Fashion > Clothing > Tops > Bodysuit"	212	new	KT2147854-0687-98070	ShoeDazzle	CAVIAR	3X	female		"PLUS SIZE SQUARE NECK SLEEVELESS BODYSUIT"	KT2147854-0687	$22.95	2	7	$11.48	$9.18		04/28/2023	78	58	0	https://static3.sd-assets.com/assets/images/001/312/165/PLUS-SIZE-SQUARE-NECK-SLEEVELESS-BODYSUIT-KT2147854-0687_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/312/170/PLUS-SIZE-SQUARE-NECK-SLEEVELESS-BODYSUIT-KT2147854-0687_C_Content1-original.jpg		"LOW IN STOCK"	KT2147854-0687
CN2149188-0687-77030	14583847	"Plus Size Textured Boyfriend Cardigan"		$54.95	$13.74	https://static3.sd-assets.com/assets/images/001/303/070/Plus-Size-Textured-Boyfriend-Cardigan-CN2149188-0687_B_BackPLUS-original.jpg	https://static3.sd-assets.com/assets/images/001/303/070/Plus-Size-Textured-Boyfriend-Cardigan-CN2149188-0687_B_BackPLUS-original.jpg	https://www.shoedazzle.com/products/Plus-Size-Textured-Boyfriend-Cardigan-CN2149188-0687	"in stock"	"Fashion > Clothing > Sweaters > Cardigan"	203	new	CN2149188-0687-77030	ShoeDazzle	Caviar	3X	female		"Plus Size Textured Boyfriend Cardigan"	CN2149188-0687	$54.95	2	16	$27.48	$21.98		08/30/2023	34	14	0	https://static3.sd-assets.com/assets/images/001/303/055/Plus-Size-Textured-Boyfriend-Cardigan-CN2149188-0687_E_ModelPLUS-original.jpg			"LOW IN STOCK"	CN2149188-0687
MC2356429-0001-44060	14585806	"AIRLITE BRALETTE"	"Created with quick dry, ultra-fine yarn, this lightest of bras is wireless and seam free, creating the smoothest silhouette, and features wide shoulder straps and multiway stretch for effortless support."	$19.95	$4.99	https://static3.sd-assets.com/assets/images/001/305/520/AIRLITE-BRALETTE-MC2356429-0001_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/305/520/AIRLITE-BRALETTE-MC2356429-0001_B_Back-original.jpg	https://www.shoedazzle.com/products/AIRLITE-BRALETTE-MC2356429-0001	"out of stock"	"Fashion > Clothing > Intimates > Bras"		new	MC2356429-0001-44060	ShoeDazzle	Black	XXL	female		"AIRLITE BRALETTE"	MC2356429-0001	$19.95	2	6	$9.98	$7.98		07/27/2023	1092	0	0	https://static3.sd-assets.com/assets/images/001/311/600/AIRLITE-BRALETTE-MC2356429-0001_E_CONTENT4-original.jpg				MC2356429-0001
MC2356438-10837-44060	14585827	"Crystal Bralette (Two-Pack)"	"Every day is a lace day! This duo of luxurious bralettes in purple and ivory feature a lush floral full lace extended underband with smooth bonded DORINA ECO micro fabric cups with seam-free satin bonded edges, spaghetti straps and removable pads."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/324/415/Crystal-Bralette-MC2356438-10837_C_Content4-original.jpg	https://static3.sd-assets.com/assets/images/001/324/415/Crystal-Bralette-MC2356438-10837_C_Content4-original.jpg	https://www.shoedazzle.com/products/Crystal-Bralette-MC2356438-10837	"in stock"	"Fashion > Clothing > Intimates > Bras"		new	MC2356438-10837-44060	ShoeDazzle	PURPLE/IVORY	XXL	female		"Crystal Bralette (Two-Pack)"	MC2356438-10837	$29.95	2	6	$14.98	$11.98		07/27/2023	671	78	0	https://static3.sd-assets.com/assets/images/001/324/480/Crystal-Bralette-MC2356438-10837_C_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/311/625/Crystal-Bralette-MC2356438-10837_C_Content2-original.jpg	https://static3.sd-assets.com/assets/images/001/305/710/Crystal-Bralette-MC2356438-10837_C_Content1-original.jpg		MC2356438-10837
MC2356434-10987-44060	14585848	"LANA LACE BRALETTE (Two-Pack)"	"A duo that is designed to be seen! Our favourite feminine, modern bralettes created in luxurious green or ivory DORINA ECO scalloped lace with soft -to-touch lining."	$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/305/840/LANA-LACE-BRALETTE-MC2356434-10987_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/305/840/LANA-LACE-BRALETTE-MC2356434-10987_B_Back-original.jpg	https://www.shoedazzle.com/products/LANA-LACE-BRALETTE-MC2356434-10987	"in stock"	"Fashion > Clothing > Intimates > Bras"		new	MC2356434-10987-44060	ShoeDazzle	Green/Ivory	XXL	female		"LANA LACE BRALETTE (Two-Pack)"	MC2356434-10987	$29.95	2	15	$14.98	$11.98		07/27/2023	262	5	1	https://static3.sd-assets.com/assets/images/001/305/440/LANA-LACE-BRALETTE-MC2356434-10987_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/305/810/LANA-LACE-BRALETTE-MC2356434-10987_A_Front-hero-original.jpg	https://static3.sd-assets.com/assets/images/001/324/410/LANA-LACE-BRALETTE-MC2356434-10987_C_Content2-original.jpg		MC2356434-10987
MC2356448-0001-44060	14585995	"Incline Active Sports Bra"	"Take it to the next level with this technically-savvy low impact lightly padded sports bra in seam-free circular knit. Features a wide statement underband, dynamic action racerback straps, offering you supreme control and support. Versatile enough to take you from the gym to cafe."	$24.95	$6.24	https://static3.sd-assets.com/assets/images/001/305/635/Incline-Sports-Bra-MC2356448-0001_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/305/635/Incline-Sports-Bra-MC2356448-0001_B_Back-original.jpg	https://www.shoedazzle.com/products/Incline-Sports-Bra-MC2356448-0001	"out of stock"	"Fashion > Clothing > Activewear > Sports Bra"		new	MC2356448-0001-44060	ShoeDazzle	Black/Blue	XXL	female		"Incline Active Sports Bra"	MC2356448-0001	$24.95	2	4	$12.48	$9.98		07/27/2023	623	0	1	https://static3.sd-assets.com/assets/images/001/305/315/Incline-Sports-Bra-MC2356448-0001_C_Content1-original.jpg				MC2356448-0001
MC2356445-2400-44060	14586373	"ALINA SHAPING PANTY"	"With daily comfort and functionality in mind, these mid waist briefs are made from DORINA ECO shaping micro providing medium shaping control and full coverage smoothing your stomach. "	$19.95	$4.99	https://static3.sd-assets.com/assets/images/001/305/275/ALINA-SHAPING-PANTY-MC2356445-2400_C_Content1-original.jpg	https://static3.sd-assets.com/assets/images/001/305/275/ALINA-SHAPING-PANTY-MC2356445-2400_C_Content1-original.jpg	https://www.shoedazzle.com/products/ALINA-SHAPING-PANTY-MC2356445-2400	"in stock"	"Fashion > Clothing > Shapewear > Shorts + Briefs"		new	MC2356445-2400-44060	ShoeDazzle	Beige	XXL	female		"ALINA SHAPING PANTY"	MC2356445-2400	$19.95	2	5	$9.98	$7.98		07/27/2023	703	58	1	https://static3.sd-assets.com/assets/images/001/305/390/ALINA-SHAPING-PANTY-MC2356445-2400_B_Back-original.jpg				MC2356445-2400
AB2355024-0124-44060	14611009	"PLUNGE BIKER ACTIVE SHORT"		$29.95	$7.49	https://static3.sd-assets.com/assets/images/001/306/010/PLUNGE-BIKER-ACTIVE-SHORT-AB2355024-0124_B_Back-original.jpg	https://static3.sd-assets.com/assets/images/001/306/010/PLUNGE-BIKER-ACTIVE-SHORT-AB2355024-0124_B_Back-original.jpg	https://www.shoedazzle.com/products/PLUNGE-BIKER-ACTIVE-SHORT-AB2355024-0124	"out of stock"	"Fashion > Clothing > Activewear > Sets"		new	AB2355024-0124-44060	ShoeDazzle	"DARK HEATHER GREY"	XXL	female		"PLUNGE BIKER ACTIVE SHORT"	AB2355024-0124	$29.95	2	9	$14.98	$11.98		03/28/2023	95	0	0	https://static3.sd-assets.com/assets/images/001/305/935/PLUNGE-BIKER-ACTIVE-SHORT-AB2355024-0124_E_Model-original.jpg	https://static3.sd-assets.com/assets/images/001/305/875/PLUNGE-BIKER-ACTIVE-SHORT-AB2355024-0124_C_Content3-original.jpg	https://static3.sd-assets.com/assets/images/001/305/975/PLUNGE-BIKER-ACTIVE-SHORT-AB2355024-0124_C_Content4-original.jpg	"LOW IN STOCK"	AB2355024-0124
CA2356229-0687-99250	14685145	"On the Go Strapless Jumpsuit"		$49.95	$12.49	https://static3.sd-assets.com/assets/images/001/308/905/ON-THE-GO-STRAPLESS-JUMPSUIT-CA2356229-0687_E_MODEL-original.jpg	https://static3.sd-assets.com/assets/images/001/308/905/ON-THE-GO-STRAPLESS-JUMPSUIT-CA2356229-0687_E_MODEL-original.jpg	https://www.shoedazzle.com/products/ON-THE-GO-STRAPLESS-JUMPSUIT-CA2356229-0687	"in stock"	"Fashion > Clothing > Jumpsuits & Rompers > Jumpsuit"	5250	new	CA2356229-0687-99250	ShoeDazzle	Caviar	XXL	female		"On the Go Strapless Jumpsuit"	CA2356229-0687	$49.95	2	30	$24.98	$19.98		07/27/2023	358	36	0	https://static3.sd-assets.com/assets/images/001/309/010/ON-THE-GO-STRAPLESS-JUMPSUIT-CA2356229-0687_E_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/308/700/ON-THE-GO-STRAPLESS-JUMPSUIT-CA2356229-0687_A_FRONT-HERO-original.jpg	https://static3.sd-assets.com/assets/images/001/308/945/ON-THE-GO-STRAPLESS-JUMPSUIT-CA2356229-0687_E_CONTENT3-original.jpg		CA2356229-0687
DY2355921-10964-99250	14685166	"Off the Shoulder Printed Midi Dress"		$44.95	$11.24	https://static3.sd-assets.com/assets/images/001/308/975/OFF-THE-SHOULDER-PRINTED-MIDI-DRESS-DY2355921-10964_E_MODEL-original.jpg	https://static3.sd-assets.com/assets/images/001/308/975/OFF-THE-SHOULDER-PRINTED-MIDI-DRESS-DY2355921-10964_E_MODEL-original.jpg	https://www.shoedazzle.com/products/OFF-THE-SHOULDER-PRINTED-MIDI-DRESS-DY2355921-10964	"in stock"	"Fashion > Clothing > Dresses > Shift"	2271	new	DY2355921-10964-99250	ShoeDazzle	"Aspen Gold Floral"	XXL	female		"Off the Shoulder Printed Midi Dress"	DY2355921-10964	$44.95	2	15	$22.48	$17.98		05/30/2023	245	3	0	https://static3.sd-assets.com/assets/images/001/308/785/OFF-THE-SHOULDER-PRINTED-MIDI-DRESS-DY2355921-10964_E_CONTENT2-original.jpg	https://static3.sd-assets.com/assets/images/001/308/830/OFF-THE-SHOULDER-PRINTED-MIDI-DRESS-DY2355921-10964_B_BACK-original.jpg	https://static3.sd-assets.com/assets/images/001/308/805/OFF-THE-SHOULDER-PRINTED-MIDI-DRESS-DY2355921-10964_E_CONTENT3-original.jpg	"LOW IN STOCK"	DY2355921-10964
